from_name,to_region,straight_distance_km,road_distance_km,road_time_sec,road_time_hours,road_time_h_m,end_lat,end_lon
Callander,New Brunswick,816.6,1049.6,49938.3,13.872,13h 52m,47.3638255,-68.7634296
Callander,Nova Scotia,1164.9,1593.3,72954.6,20.265,20h 16m,45.8552499,-64.2612054
Callander,Prince Edward Island,1197.8,1635.6,75151.6,20.875,20h 53m,46.1915229,-63.7772032
Callander,Manitoba,1236.0,1563.5,85820.2,23.839,23h 50m,49.7400068,-95.1551137
Callander,Newfoundland and Labrador,1143.3,1760.1,92354.9,25.654,25h 39m,52.8193711,-67.1766909
Callander,Quebec,1336.4,1927.3,101342.4,28.151,28h 09m,47.3812400,-61.8550470
Callander,Saskatchewan,1683.8,2055.8,107491.8,29.859,29h 52m,49.8424563,-101.4441181
Callander,Newfoundland,1539.7,2187.7,116667.6,32.408,32h 24m,47.5796060,-59.1415050
Callander,Alberta,2296.3,2714.6,134443.7,37.345,37h 21m,49.9577834,-110.0001320
Callander,British Columbia,2594.3,3069.4,151859.5,42.183,42h 11m,49.0355662,-114.0394431
Callander,Northwest Territories,2883.9,3985.5,192074.3,53.354,53h 21m,60.0021112,-116.9810185
Callander,Yukon,3268.0,4326.8,209127.4,58.091,58h 05m,60.0521884,-124.0168627
Callander,Nunavut,2775.3,5005.0,249136.0,69.204,69h 12m,65.0116609,-109.7209871
Calmar,Alberta,0.0,0.0,0.0,0.000,0h 00m,53.2668300,-113.8187400
Calmar,Saskatchewan,253.9,297.2,13005.1,3.613,3h 37m,53.2775565,-109.9996962
Calmar,British Columbia,272.2,429.0,18791.3,5.220,5h 13m,51.2338510,-116.0468202
Calmar,Manitoba,808.9,911.7,42154.8,11.710,11h 43m,52.8316148,-101.7236824
Calmar,Northwest Territories,773.3,948.0,43597.3,12.110,12h 07m,60.0021112,-116.9810185
Calmar,Yukon,976.4,1274.2,59848.4,16.625,16h 37m,60.0521884,-124.0168627
Calmar,Ontario,1345.4,1569.3,67568.9,18.769,18h 46m,49.7387412,-95.1576564
Calmar,Nunavut,1326.0,1967.6,100659.0,27.961,27h 58m,65.0116609,-109.7209871
Calmar,Québec,2437.3,2978.5,140226.5,38.952,38h 57m,48.5258748,-79.5235351
Calmar,New Brunswick,3209.5,4175.5,199567.7,55.435,55h 26m,47.3638255,-68.7634296
Calmar,Nova Scotia,3591.1,4719.3,222584.0,61.829,61h 50m,45.8552499,-64.2612054
Calmar,Prince Edward Island,3603.5,4761.6,224781.0,62.439,62h 26m,46.1915229,-63.7772032
Calmar,Newfoundland and Labrador,3062.5,4722.3,237748.3,66.041,66h 02m,52.8193711,-67.1766909
Calmar,Quebec,3662.3,5053.3,250971.8,69.714,69h 43m,47.3812400,-61.8550470
Calmar,Newfoundland,3827.6,5313.7,266297.0,73.971,73h 58m,47.5796060,-59.1415050
Calumet,Ontario,0.0,0.0,0.0,0.000,0h 00m,45.6514800,-74.6353600
Calumet,Québec,0.1,0.1,4.2,0.001,0h 00m,45.6521694,-74.6346640
Calumet,New Brunswick,487.9,597.8,28222.5,7.840,7h 50m,47.3638255,-68.7634296
Calumet,Nova Scotia,804.6,1141.6,51238.8,14.233,14h 14m,45.8552499,-64.2612054
Calumet,Prince Edward Island,841.4,1183.8,53435.8,14.843,14h 51m,46.1915229,-63.7772032
Calumet,Newfoundland and Labrador,962.5,1300.8,70124.6,19.479,19h 29m,52.8193711,-67.1766909
Calumet,Quebec,995.5,1475.6,79626.6,22.119,22h 07m,47.3812400,-61.8550470
Calumet,Newfoundland,1200.5,1736.0,94951.8,26.376,26h 23m,47.5796060,-59.1415050
Calumet,Manitoba,1595.8,2074.5,106841.2,29.678,29h 41m,49.7400068,-95.1551137
Calumet,Saskatchewan,2046.0,2566.7,128512.8,35.698,35h 42m,49.8424563,-101.4441181
Calumet,Alberta,2658.5,3225.6,155464.7,43.185,43h 11m,49.9577834,-110.0001320
Calumet,British Columbia,2958.8,3580.4,172880.5,48.022,48h 01m,49.0355662,-114.0394431
Calumet,Northwest Territories,3185.1,4496.5,213095.3,59.193,59h 12m,60.0021112,-116.9810185
Calumet,Yukon,3573.2,4837.8,230148.4,63.930,63h 56m,60.0521884,-124.0168627
Calumet,Nunavut,3019.2,5516.0,270157.0,75.044,75h 03m,65.0116609,-109.7209871
Cambrian Heights,Alberta,0.0,0.0,0.0,0.000,0h 00m,51.0863800,-114.0902700
Cambrian Heights,British Columbia,137.4,164.0,7896.0,2.193,2h 12m,51.2338510,-116.0468202
Cambrian Heights,Saskatchewan,315.2,349.4,15205.7,4.224,4h 13m,49.9572345,-110.0001418
Cambrian Heights,Manitoba,897.7,1000.0,42076.2,11.688,11h 41m,50.0635549,-101.4635773
Cambrian Heights,Northwest Territories,1007.7,1217.1,54687.2,15.191,15h 11m,60.0021112,-116.9810185
Cambrian Heights,Ontario,1346.1,1497.8,63967.9,17.769,17h 46m,49.7387412,-95.1576564
Cambrian Heights,Yukon,1173.4,1500.9,70529.5,19.592,19h 35m,60.0521884,-124.0168627
Cambrian Heights,Nunavut,1568.7,2236.6,111748.9,31.041,31h 02m,65.0116609,-109.7209871
Cambrian Heights,Québec,2473.7,2907.1,136625.5,37.952,37h 57m,48.5258748,-79.5235351
Cambrian Heights,New Brunswick,3264.7,4104.1,195966.7,54.435,54h 26m,47.3638255,-68.7634296
Cambrian Heights,Nova Scotia,3647.3,4647.9,218983.0,60.829,60h 50m,45.8552499,-64.2612054
Cambrian Heights,Prince Edward Island,3663.2,4690.1,221180.0,61.439,61h 26m,46.1915229,-63.7772032
Cambrian Heights,Newfoundland and Labrador,3163.3,4650.8,234147.3,65.041,65h 02m,52.8193711,-67.1766909
Cambrian Heights,Quebec,3734.5,4981.8,247370.8,68.714,68h 43m,47.3812400,-61.8550470
Cambrian Heights,Newfoundland,3907.4,5242.2,262696.0,72.971,72h 58m,47.5796060,-59.1415050
Cambridge,Ontario,0.0,0.0,0.0,0.000,0h 00m,43.3601000,-80.3126900
Cambridge,Québec,356.6,455.6,21652.3,6.015,6h 01m,46.3645273,-78.7301929
Cambridge,New Brunswick,1004.8,1136.0,51333.9,14.259,14h 16m,47.3638255,-68.7634296
Cambridge,Nova Scotia,1298.2,1679.8,74350.2,20.653,20h 39m,45.8552499,-64.2612054
Cambridge,Prince Edward Island,1339.9,1722.1,76547.2,21.263,21h 16m,46.1915229,-63.7772032
Cambridge,Newfoundland and Labrador,1430.3,1846.6,93750.5,26.042,26h 03m,52.8193711,-67.1766909
Cambridge,Manitoba,1334.9,1977.8,99615.0,27.671,27h 40m,49.7400068,-95.1551137
Cambridge,Quebec,1505.4,2013.8,102738.0,28.538,28h 32m,47.3812400,-61.8550470
Cambridge,Newfoundland,1710.2,2274.2,118063.2,32.795,32h 48m,47.5796060,-59.1415050
Cambridge,Saskatchewan,1760.2,2470.0,121286.6,33.691,33h 41m,49.8424563,-101.4441181
Cambridge,Alberta,2363.4,3128.9,148238.5,41.177,41h 11m,49.9577834,-110.0001320
Cambridge,British Columbia,2647.8,3483.7,165654.3,46.015,46h 01m,49.0355662,-114.0394431
Cambridge,Northwest Territories,3069.3,4399.7,205869.1,57.186,57h 11m,60.0021112,-116.9810185
Cambridge,Yukon,3445.5,4741.0,222922.2,61.923,61h 55m,60.0521884,-124.0168627
Cambridge,Nunavut,3018.2,5419.3,262930.8,73.036,73h 02m,65.0116609,-109.7209871
Cambridge Bay,Nunavut,0.0,0.0,0.0,0.000,0h 00m,69.1148900,-105.0548400
Camlachie,Ontario,0.0,0.0,0.0,0.000,0h 00m,43.0359600,-82.1616000
Camlachie,Québec,458.7,635.8,29306.9,8.141,8h 08m,46.3645273,-78.7301929
Camlachie,New Brunswick,1152.8,1316.2,58988.5,16.386,16h 23m,47.3638255,-68.7634296
Camlachie,Nova Scotia,1451.8,1860.0,82004.8,22.779,22h 47m,45.8552499,-64.2612054
Camlachie,Prince Edward Island,1493.2,1902.2,84201.8,23.389,23h 23m,46.1915229,-63.7772032
Camlachie,Newfoundland and Labrador,1553.0,2026.8,101405.1,28.168,28h 10m,52.8193711,-67.1766909
Camlachie,Manitoba,1241.7,1919.5,105664.8,29.351,29h 21m,49.7400068,-95.1551137
Camlachie,Quebec,1657.1,2193.9,110392.6,30.665,30h 40m,47.3812400,-61.8550470
Camlachie,Newfoundland,1862.0,2454.4,125717.8,34.922,34h 55m,47.5796060,-59.1415050
Camlachie,Saskatchewan,1653.5,2411.7,127336.4,35.371,35h 22m,49.8424563,-101.4441181
Camlachie,Alberta,2249.9,3070.5,154288.3,42.858,42h 51m,49.9577834,-110.0001320
Camlachie,British Columbia,2528.9,3425.3,171704.1,47.696,47h 42m,49.0355662,-114.0394431
Camlachie,Northwest Territories,3001.7,4341.4,211918.9,58.866,58h 52m,60.0021112,-116.9810185
Camlachie,Yukon,3372.7,4682.7,228972.0,63.603,63h 36m,60.0521884,-124.0168627
Camlachie,Nunavut,2984.0,5360.9,268980.6,74.717,74h 43m,65.0116609,-109.7209871
Campbell Creek,British Columbia,0.0,0.0,0.0,0.000,0h 00m,50.6566800,-120.0830800
Campbell Creek,Alberta,271.5,429.2,19712.0,5.476,5h 29m,52.8879682,-118.4788279
Campbell Creek,Saskatchewan,719.7,952.0,44058.0,12.238,12h 14m,49.9572345,-110.0001418
Campbell Creek,Northwest Territories,1057.2,1511.0,69054.1,19.182,19h 11m,60.0021112,-116.9810185
Campbell Creek,Manitoba,1319.0,1602.6,70928.5,19.702,19h 42m,50.0635549,-101.4635773
Campbell Creek,Yukon,1073.4,1571.0,75531.5,20.981,20h 59m,60.0521884,-124.0168627
Campbell Creek,Ontario,1768.7,2100.4,92820.2,25.783,25h 47m,49.7387412,-95.1576564
Campbell Creek,Nunavut,1704.8,2530.5,126115.8,35.032,35h 02m,65.0116609,-109.7209871
Campbell Creek,Québec,2896.4,3509.7,165477.8,45.966,45h 58m,48.5258748,-79.5235351
Campbell Creek,New Brunswick,3685.3,4706.7,224819.0,62.450,62h 27m,47.3638255,-68.7634296
Campbell Creek,Nova Scotia,4067.9,5250.5,247835.3,68.843,68h 51m,45.8552499,-64.2612054
Campbell Creek,Prince Edward Island,4083.1,5292.7,250032.3,69.453,69h 27m,46.1915229,-63.7772032
Campbell Creek,Newfoundland and Labrador,3568.0,5253.4,262999.6,73.055,73h 03m,52.8193711,-67.1766909
Campbell Creek,Quebec,4151.2,5584.4,276223.1,76.729,76h 44m,47.3812400,-61.8550470
Campbell Creek,Newfoundland,4321.7,5844.9,291548.3,80.986,80h 59m,47.5796060,-59.1415050
Campbellford,Ontario,0.0,0.0,0.0,0.000,0h 00m,44.3084200,-77.7994900
Campbellford,Québec,169.6,221.4,13324.3,3.701,3h 42m,45.6021821,-76.6576664
Campbellford,New Brunswick,777.5,916.0,42448.3,11.791,11h 47m,47.3638255,-68.7634296
Campbellford,Nova Scotia,1075.4,1459.8,65464.6,18.185,18h 11m,45.8552499,-64.2612054
Campbellford,Prince Edward Island,1115.9,1502.0,67661.6,18.795,18h 48m,46.1915229,-63.7772032
Campbellford,Newfoundland and Labrador,1224.8,1626.6,84864.9,23.574,23h 34m,52.8193711,-67.1766909
Campbellford,Quebec,1278.9,1793.7,93852.4,26.070,26h 04m,47.3812400,-61.8550470
Campbellford,Manitoba,1443.1,1973.2,101252.9,28.126,28h 08m,49.7400068,-95.1551137
Campbellford,Newfoundland,1483.8,2054.2,109177.6,30.327,30h 20m,47.5796060,-59.1415050
Campbellford,Saskatchewan,1883.9,2465.5,122924.5,34.146,34h 09m,49.8424563,-101.4441181
Campbellford,Alberta,2494.4,3124.3,149876.4,41.632,41h 38m,49.9577834,-110.0001320
Campbellford,British Columbia,2786.9,3479.1,167292.2,46.470,46h 28m,49.0355662,-114.0394431
Campbellford,Northwest Territories,3122.6,4395.2,207507.0,57.641,57h 38m,60.0021112,-116.9810185
Campbellford,Yukon,3505.2,4736.5,224560.1,62.378,62h 23m,60.0521884,-124.0168627
Campbellford,Nunavut,3020.4,5414.7,264568.7,73.491,73h 29m,65.0116609,-109.7209871
Campbell River,British Columbia,0.0,0.0,0.0,0.000,0h 00m,50.0163400,-125.2445900
Campbell River,Alberta,566.9,998.4,48453.1,13.459,13h 28m,52.8879682,-118.4788279
Campbell River,Saskatchewan,1088.0,1548.5,74128.5,20.591,20h 35m,49.9572345,-110.0001418
Campbell River,Northwest Territories,1226.9,2080.3,97795.2,27.165,27h 10m,60.0021112,-116.9810185
Campbell River,Manitoba,1691.1,2199.1,100999.0,28.055,28h 03m,50.0635549,-101.4635773
Campbell River,Yukon,1118.6,2046.0,102179.2,28.383,28h 23m,60.0521884,-124.0168627
Campbell River,Ontario,2141.5,2696.9,122890.7,34.136,34h 08m,49.7387412,-95.1576564
Campbell River,Nunavut,1896.0,3099.8,154856.9,43.016,43h 01m,65.0116609,-109.7209871
Campbell River,Québec,3269.2,4106.1,195548.3,54.319,54h 19m,48.5258748,-79.5235351
Campbell River,New Brunswick,4056.7,5303.1,254889.5,70.803,70h 48m,47.3638255,-68.7634296
Campbell River,Nova Scotia,4439.2,5846.9,277905.8,77.196,77h 12m,45.8552499,-64.2612054
Campbell River,Prince Edward Island,4453.9,5889.2,280102.8,77.806,77h 48m,46.1915229,-63.7772032
Campbell River,Newfoundland and Labrador,3928.1,5849.9,293070.1,81.408,81h 25m,52.8193711,-67.1766909
Campbell River,Quebec,4519.7,6180.9,306293.6,85.082,85h 05m,47.3812400,-61.8550470
Campbell River,Newfoundland,4688.4,6441.3,321618.8,89.339,89h 20m,47.5796060,-59.1415050
Camperville,Manitoba,0.0,0.0,0.0,0.000,0h 00m,51.9883200,-100.1436500
Camperville,Saskatchewan,104.2,115.0,6545.2,1.818,1h 49m,52.1144204,-101.6539214
Camperville,Ontario,430.0,591.0,27621.3,7.673,7h 40m,49.7387412,-95.1576564
Camperville,Alberta,679.8,801.6,37762.4,10.490,10h 29m,53.2789107,-109.9981967
Camperville,British Columbia,1034.1,1219.5,56794.2,15.776,15h 47m,49.0355662,-114.0394431
Camperville,Northwest Territories,1368.0,1952.0,89748.7,24.930,24h 56m,60.0021112,-116.9810185
Camperville,Québec,1509.9,2000.3,100278.9,27.855,27h 51m,48.5258748,-79.5235351
Camperville,Yukon,1719.2,2293.3,106801.8,29.667,29h 40m,60.0521884,-124.0168627
Camperville,Nunavut,1547.3,2971.5,146810.4,40.781,40h 47m,65.0116609,-109.7209871
Camperville,New Brunswick,2296.5,3197.3,159620.1,44.339,44h 20m,47.3638255,-68.7634296
Camperville,Nova Scotia,2679.1,3741.1,182636.4,50.732,50h 44m,45.8552499,-64.2612054
Camperville,Prince Edward Island,2695.0,3783.3,184833.4,51.343,51h 21m,46.1915229,-63.7772032
Camperville,Newfoundland and Labrador,2218.7,3744.0,197800.7,54.945,54h 57m,52.8193711,-67.1766909
Camperville,Quebec,2768.3,4075.0,211024.2,58.618,58h 37m,47.3812400,-61.8550470
Camperville,Newfoundland,2943.8,4335.4,226349.4,62.875,62h 52m,47.5796060,-59.1415050
Camrose,Alberta,0.0,0.0,0.0,0.000,0h 00m,53.0168400,-112.8352500
Camrose,Saskatchewan,191.0,198.8,9288.8,2.580,2h 35m,52.8415707,-109.9996484
Camrose,British Columbia,295.5,431.0,19670.6,5.464,5h 28m,51.2338510,-116.0468202
Camrose,Manitoba,777.3,831.2,38736.2,10.760,10h 46m,51.6363041,-101.6101600
Camrose,Northwest Territories,816.9,1018.9,46660.0,12.961,12h 58m,60.0021112,-116.9810185
Camrose,Yukon,1037.5,1345.1,63254.6,17.571,17h 34m,60.0521884,-124.0168627
Camrose,Ontario,1276.2,1455.5,63982.7,17.773,17h 46m,49.7387412,-95.1576564
Camrose,Nunavut,1345.2,2038.5,103721.7,28.812,28h 49m,65.0116609,-109.7209871
Camrose,Québec,2372.4,2864.8,136640.3,37.956,37h 57m,48.5258748,-79.5235351
Camrose,New Brunswick,3147.6,4061.8,195981.5,54.439,54h 26m,47.3638255,-68.7634296
Camrose,Nova Scotia,3529.4,4605.6,218997.8,60.833,60h 50m,45.8552499,-64.2612054
Camrose,Prince Edward Island,3542.4,4647.8,221194.8,61.443,61h 27m,46.1915229,-63.7772032
Camrose,Newfoundland and Labrador,3008.8,4608.5,234162.1,65.045,65h 03m,52.8193711,-67.1766909
Camrose,Quebec,3603.2,4939.5,247385.6,68.718,68h 43m,47.3812400,-61.8550470
Camrose,Newfoundland,3770.0,5199.9,262710.8,72.975,72h 59m,47.5796060,-59.1415050
Canal Flats,British Columbia,0.0,0.0,0.0,0.000,0h 00m,50.1499400,-115.8187900
Canal Flats,Alberta,121.6,155.6,8498.5,2.361,2h 22m,51.2338510,-116.0468202
Canal Flats,Saskatchewan,415.9,582.8,27476.6,7.632,7h 38m,49.9572345,-110.0001418
Canal Flats,Manitoba,1022.2,1233.4,54347.1,15.096,15h 06m,50.0635549,-101.4635773
Canal Flats,Northwest Territories,1098.0,1453.7,68167.2,18.935,18h 56m,60.0021112,-116.9810185
Canal Flats,Ontario,1474.4,1731.2,76238.8,21.177,21h 11m,49.7387412,-95.1576564
Canal Flats,Yukon,1216.2,1610.5,81074.3,22.521,22h 31m,60.0521884,-124.0168627
Canal Flats,Nunavut,1690.2,2473.2,125228.9,34.786,34h 47m,65.0116609,-109.7209871
Canal Flats,Québec,2609.9,3140.5,148896.4,41.360,41h 22m,48.5258748,-79.5235351
Canal Flats,New Brunswick,3405.7,4337.5,208237.6,57.844,57h 51m,47.3638255,-68.7634296
Canal Flats,Nova Scotia,3788.2,4881.3,231253.9,64.237,64h 14m,45.8552499,-64.2612054
Canal Flats,Prince Edward Island,3805.2,4923.5,233450.9,64.847,64h 51m,46.1915229,-63.7772032
Canal Flats,Newfoundland and Labrador,3316.4,4884.2,246418.2,68.450,68h 27m,52.8193711,-67.1766909
Canal Flats,Quebec,3880.1,5215.2,259641.7,72.123,72h 07m,47.3812400,-61.8550470
Canal Flats,Newfoundland,4054.9,5475.6,274966.9,76.380,76h 23m,47.5796060,-59.1415050
Candiac,Quebec,0.0,0.0,0.0,0.000,0h 00m,45.3833800,-73.5158700
Candiac,Ontario,68.6,86.7,4319.1,1.200,1h 12m,45.2342486,-74.3666260
Candiac,Québec,68.6,86.7,4319.1,1.200,1h 12m,45.2342486,-74.3666260
Candiac,New Brunswick,425.8,508.0,24030.3,6.675,6h 41m,47.3638255,-68.7634296
Candiac,Nova Scotia,721.3,1051.8,47046.6,13.069,13h 04m,45.8552499,-64.2612054
Candiac,Prince Edward Island,760.0,1094.0,49243.6,13.679,13h 41m,46.1915229,-63.7772032
Candiac,Newfoundland and Labrador,946.1,1218.5,66446.9,18.457,18h 27m,52.8193711,-67.1766909
Candiac,Newfoundland,1125.6,1646.1,90759.6,25.211,25h 13m,47.5796060,-59.1415050
Candiac,Manitoba,1687.6,2129.0,109613.9,30.448,30h 27m,49.7400068,-95.1551137
Candiac,Saskatchewan,2138.0,2621.2,131285.5,36.468,36h 28m,49.8424563,-101.4441181
Candiac,Alberta,2750.3,3280.1,158237.4,43.955,43h 57m,49.9577834,-110.0001320
Candiac,British Columbia,3050.8,3634.9,175653.2,48.793,48h 48m,49.0355662,-114.0394431
Candiac,Northwest Territories,3267.5,4550.9,215868.0,59.963,59h 58m,60.0021112,-116.9810185
Candiac,Yukon,3656.2,4892.2,232921.1,64.700,64h 42m,60.0521884,-124.0168627
Candiac,Nunavut,3090.9,5570.5,272929.7,75.814,75h 49m,65.0116609,-109.7209871
Canmore,Alberta,0.0,0.0,0.0,0.000,0h 00m,51.0833500,-115.3520600
Canmore,British Columbia,51.3,65.4,3605.6,1.002,1h 00m,51.2338510,-116.0468202
Canmore,Saskatchewan,398.4,449.7,19673.1,5.465,5h 28m,49.9572345,-110.0001418
Canmore,Manitoba,985.8,1100.3,46543.6,12.929,12h 56m,50.0635549,-101.4635773
Canmore,Northwest Territories,996.9,1273.5,58168.8,16.158,16h 09m,60.0021112,-116.9810185
Canmore,Ontario,1434.2,1598.1,68435.3,19.010,19h 01m,49.7387412,-95.1576564
Canmore,Yukon,1134.2,1549.4,73504.6,20.418,20h 25m,60.0521884,-124.0168627
Canmore,Nunavut,1582.3,2293.0,115230.5,32.008,32h 01m,65.0116609,-109.7209871
Canmore,Québec,2561.2,3007.4,141092.9,39.192,39h 12m,48.5258748,-79.5235351
Canmore,New Brunswick,3351.3,4204.4,200434.1,55.676,55h 41m,47.3638255,-68.7634296
Canmore,Nova Scotia,3733.8,4748.2,223450.4,62.070,62h 04m,45.8552499,-64.2612054
Canmore,Prince Edward Island,3749.5,4790.4,225647.4,62.680,62h 41m,46.1915229,-63.7772032
Canmore,Newfoundland and Labrador,3245.0,4751.1,238614.7,66.282,66h 17m,52.8193711,-67.1766909
Canmore,Quebec,3819.8,5082.1,251838.2,69.955,69h 57m,47.3812400,-61.8550470
Canmore,Newfoundland,3991.9,5342.5,267163.4,74.212,74h 13m,47.5796060,-59.1415050
Canora,Saskatchewan,0.0,0.0,0.0,0.000,0h 00m,51.6332800,-102.4342500
Canora,Manitoba,56.9,62.7,3179.2,0.883,0h 53m,51.6363041,-101.6101600
Canora,Alberta,543.9,584.6,26186.1,7.274,7h 16m,53.2789107,-109.9981967
Canora,Ontario,553.9,667.4,30523.8,8.479,8h 29m,49.7387412,-95.1576564
Canora,British Columbia,871.7,1001.4,45333.9,12.593,12h 36m,49.0355662,-114.0394431
Canora,Northwest Territories,1295.3,1735.0,78172.4,21.715,21h 43m,60.0021112,-116.9810185
Canora,Yukon,1628.7,2076.3,95225.5,26.452,26h 27m,60.0521884,-124.0168627
Canora,Québec,1663.6,2076.6,103181.4,28.661,28h 40m,48.5258748,-79.5235351
Canora,Nunavut,1544.8,2754.5,135234.1,37.565,37h 34m,65.0116609,-109.7209871
Canora,New Brunswick,2454.6,3273.6,162522.6,45.145,45h 09m,47.3638255,-68.7634296
Canora,Nova Scotia,2837.1,3817.4,185538.9,51.539,51h 32m,45.8552499,-64.2612054
Canora,Prince Edward Island,2853.7,3859.7,187735.9,52.149,52h 09m,46.1915229,-63.7772032
Canora,Newfoundland and Labrador,2380.9,3820.4,200703.2,55.751,55h 45m,52.8193711,-67.1766909
Canora,Quebec,2928.9,4151.4,213926.7,59.424,59h 25m,47.3812400,-61.8550470
Canora,Newfoundland,3105.2,4411.8,229251.9,63.681,63h 41m,47.5796060,-59.1415050
Cantley,Quebec,0.0,0.0,0.0,0.000,0h 00m,45.5668000,-75.7826500
Cantley,Ontario,13.5,15.8,1225.3,0.340,0h 20m,45.4603367,-75.6999452
Cantley,Québec,13.5,15.8,1225.3,0.340,0h 20m,45.4603367,-75.6999452
Cantley,New Brunswick,573.3,703.8,33474.0,9.298,9h 18m,47.3638255,-68.7634296
Cantley,Nova Scotia,894.4,1247.6,56490.3,15.692,15h 42m,45.8552499,-64.2612054
Cantley,Prince Edward Island,931.1,1289.8,58687.3,16.302,16h 18m,46.1915229,-63.7772032
Cantley,Newfoundland and Labrador,1019.0,1406.7,75376.1,20.938,20h 56m,52.8193711,-67.1766909
Cantley,Newfoundland,1289.0,1842.0,100203.3,27.834,27h 50m,47.5796060,-59.1415050
Cantley,Manitoba,1518.4,1985.7,102931.6,28.592,28h 36m,49.7400068,-95.1551137
Cantley,Saskatchewan,1967.6,2477.9,124603.2,34.612,34h 37m,49.8424563,-101.4441181
Cantley,Alberta,2580.2,3136.8,151555.1,42.099,42h 06m,49.9577834,-110.0001320
Cantley,British Columbia,2879.3,3491.6,168970.9,46.936,46h 56m,49.0355662,-114.0394431
Cantley,Northwest Territories,3129.3,4407.6,209185.7,58.107,58h 06m,60.0021112,-116.9810185
Cantley,Yukon,3516.4,4748.9,226238.8,62.844,62h 51m,60.0521884,-124.0168627
Cantley,Nunavut,2980.1,5427.2,266247.4,73.958,73h 57m,65.0116609,-109.7209871
Canyon Heights,British Columbia,0.0,0.0,0.0,0.000,0h 00m,49.3549300,-123.0974300
Canyon Heights,Alberta,508.0,773.4,34241.7,9.512,9h 31m,52.8879682,-118.4788279
Canyon Heights,Saskatchewan,944.0,1323.5,59917.1,16.644,16h 39m,49.9572345,-110.0001418
Canyon Heights,Northwest Territories,1246.2,1855.3,83583.8,23.218,23h 13m,60.0021112,-116.9810185
Canyon Heights,Manitoba,1552.2,1974.1,86787.6,24.108,24h 06m,50.0635549,-101.4635773
Canyon Heights,Yukon,1190.9,1821.1,87967.8,24.436,24h 26m,60.0521884,-124.0168627
Canyon Heights,Ontario,2004.5,2471.9,108679.3,30.189,30h 11m,49.7387412,-95.1576564
Canyon Heights,Nunavut,1909.3,2874.8,140645.5,39.068,39h 04m,65.0116609,-109.7209871
Canyon Heights,Québec,3139.2,3881.2,181336.9,50.371,50h 22m,48.5258748,-79.5235351
Canyon Heights,New Brunswick,3932.8,5078.2,240678.1,66.855,66h 51m,47.3638255,-68.7634296
Canyon Heights,Nova Scotia,4315.4,5622.0,263694.4,73.248,73h 15m,45.8552499,-64.2612054
Canyon Heights,Prince Edward Island,4331.6,5664.2,265891.4,73.859,73h 52m,46.1915229,-63.7772032
Canyon Heights,Newfoundland and Labrador,3825.2,5624.9,278858.7,77.461,77h 28m,52.8193711,-67.1766909
Canyon Heights,Quebec,4403.0,5955.9,292082.2,81.134,81h 08m,47.3812400,-61.8550470
Canyon Heights,Newfoundland,4575.1,6216.3,307407.4,85.391,85h 23m,47.5796060,-59.1415050
Canyon Meadows,Alberta,0.0,0.0,0.0,0.000,0h 00m,50.9428500,-114.0809200
Canyon Meadows,British Columbia,141.1,175.2,8262.3,2.295,2h 18m,51.2338510,-116.0468202
Canyon Meadows,Saskatchewan,309.0,336.6,14855.1,4.126,4h 08m,49.9572345,-110.0001418
Canyon Meadows,Manitoba,896.6,987.2,41725.6,11.590,11h 35m,50.0635549,-101.4635773
Canyon Meadows,Northwest Territories,1023.5,1237.6,55480.3,15.411,15h 25m,60.0021112,-116.9810185
Canyon Meadows,Ontario,1345.8,1485.0,63617.3,17.671,17h 40m,49.7387412,-95.1576564
Canyon Meadows,Yukon,1187.8,1521.4,71322.6,19.812,19h 49m,60.0521884,-124.0168627
Canyon Meadows,Nunavut,1584.4,2257.1,112542.0,31.262,31h 16m,65.0116609,-109.7209871
